"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49"
"11",0.0166683924167849,0.0166683924167849,0.0166683924167849,0.0149898749167024,0.0131527218624836,0.0131527218624836,0.0131527218624836,0.0131527218624836,0.0131527218624836,0.0131527218624836,0,0.0639432076160096,0.0469183816580614,0.0469183816580614,0.0469183816580614,0.0199125866724069,0.0128901119955633,0.0128901119955633,0.0128901119955633,0.0128901119955633,0.015452234999497,0.0149898749167024,0.015452234999497,0.00939564695044035,0.0103204165546732,0.0103204165546732,0.0174290744198395,0.0089595535401268,0.0089595535401268,0.0757409486315846,0.00978674598558226,0.00845147408997948,0.00845147408997948,0.00845147408997948,0.00677009606589896,0.0101347808393426,0.0101347808393426,0.00854794416829507,0.00854794416829507,0.0199125866724069,0.0469183816580614,0.0166683924167849,0.0149898749167024,0.00978674598558226,0.0079944638650141,0.00939564695044035,0.0174290744198395,0.0757409486315846,0.0149898749167024
"12",0.0166683924167849,0.0166683924167849,0.0166683924167849,0.0149898749167024,0.0131527218624836,0.0131527218624836,0.0131527218624836,0.0131527218624836,0.0131527218624836,0.0131527218624836,0.0639432076160096,0,0.0469183816580614,0.0469183816580614,0.0469183816580614,0.0199125866724069,0.0128901119955633,0.0128901119955633,0.0128901119955633,0.0128901119955633,0.015452234999497,0.0149898749167024,0.015452234999497,0.00939564695044035,0.0103204165546732,0.0103204165546732,0.0174290744198395,0.0089595535401268,0.0089595535401268,0.0757409486315846,0.00978674598558226,0.00845147408997948,0.00845147408997948,0.00845147408997948,0.00677009606589896,0.0101347808393426,0.0101347808393426,0.00854794416829507,0.00854794416829507,0.0199125866724069,0.0469183816580614,0.0166683924167849,0.0149898749167024,0.00978674598558226,0.0079944638650141,0.00939564695044035,0.0174290744198395,0.0757409486315846,0.0149898749167024
"13",0.0135777493347073,0.0135777493347073,0.0135777493347073,0.0140193731892462,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0521261984315721,0.0521261984315721,0,0.057554778779944,0.057554778779944,0.029779176325509,0.0170290195078735,0.0170290195078735,0.0170290195078735,0.0170290195078735,0.013466241685305,0.0140193731892462,0.013466241685305,0.0116369852188665,0.0108152053616014,0.0108152053616014,0.0252322437547151,0.0100081795537783,0.0100081795537783,0.0881980788229689,0.0101634978981768,0.00986096463803559,0.00986096463803559,0.00986096463803559,0.00783615055923302,0.0104772960638467,0.0104772960638467,0.0103041310120736,0.0103041310120736,0.029779176325509,0.057554778779944,0.0135777493347073,0.0140193731892462,0.0101634978981768,0.00920139419411073,0.0116369852188665,0.0252322437547151,0.0881980788229689,0.0140193731892462
"14",0.0135777493347073,0.0135777493347073,0.0135777493347073,0.0140193731892462,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0521261984315721,0.0521261984315721,0.057554778779944,0,0.057554778779944,0.029779176325509,0.0170290195078735,0.0170290195078735,0.0170290195078735,0.0170290195078735,0.013466241685305,0.0140193731892462,0.013466241685305,0.0116369852188665,0.0108152053616014,0.0108152053616014,0.0252322437547151,0.0100081795537783,0.0100081795537783,0.0881980788229689,0.0101634978981768,0.00986096463803559,0.00986096463803559,0.00986096463803559,0.00783615055923302,0.0104772960638467,0.0104772960638467,0.0103041310120736,0.0103041310120736,0.029779176325509,0.057554778779944,0.0135777493347073,0.0140193731892462,0.0101634978981768,0.00920139419411073,0.0116369852188665,0.0252322437547151,0.0881980788229689,0.0140193731892462
"15",0.0135777493347073,0.0135777493347073,0.0135777493347073,0.0140193731892462,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0137723731908631,0.0521261984315721,0.0521261984315721,0.057554778779944,0.057554778779944,0,0.029779176325509,0.0170290195078735,0.0170290195078735,0.0170290195078735,0.0170290195078735,0.013466241685305,0.0140193731892462,0.013466241685305,0.0116369852188665,0.0108152053616014,0.0108152053616014,0.0252322437547151,0.0100081795537783,0.0100081795537783,0.0881980788229689,0.0101634978981768,0.00986096463803559,0.00986096463803559,0.00986096463803559,0.00783615055923302,0.0104772960638467,0.0104772960638467,0.0103041310120736,0.0103041310120736,0.029779176325509,0.057554778779944,0.0135777493347073,0.0140193731892462,0.0101634978981768,0.00920139419411073,0.0116369852188665,0.0252322437547151,0.0881980788229689,0.0140193731892462
"16",0.00955516786615537,0.00955516786615537,0.00955516786615537,0.00875302430815989,0.0106010150368476,0.0106010150368476,0.0106010150368476,0.0106010150368476,0.0106010150368476,0.0106010150368476,0.0175105314281047,0.0175105314281047,0.0235706359161045,0.0235706359161045,0.0235706359161045,0,0.0215144384832626,0.0215144384832626,0.0215144384832626,0.0215144384832626,0.00891676770237811,0.00875302430815989,0.00891676770237811,0.0138477987757893,0.0117005291442368,0.0117005291442368,0.0916096207561694,0.0112251752957665,0.0112251752957665,0.0166850136815314,0.0111271537570652,0.0110584429439435,0.0110584429439435,0.0110584429439435,0.00872857599603177,0.0121766646170746,0.0121766646170746,0.0119038426067907,0.0119038426067907,0.0727147927516281,0.0235706359161045,0.00955516786615537,0.00875302430815989,0.0111271537570652,0.0102013848911511,0.0138477987757893,0.0916096207561694,0.0166850136815314,0.00875302430815989
"17",0.0114901320923607,0.0114901320923607,0.0114901320923607,0.0129516344716922,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0143582897597363,0.0143582897597363,0.0170735030495236,0.0170735030495236,0.0170735030495236,0.0272523771649906,0,0.0574048247610414,0.0574048247610414,0.0574048247610414,0.0110556813421049,0.0129516344716922,0.0110556813421049,0.0452689100926654,0.0169057595336625,0.0169057595336625,0.034621250496426,0.0208513926654921,0.0208513926654921,0.0132412289704146,0.0173853421710112,0.0205179638028271,0.0205179638028271,0.0205179638028271,0.0153772346710188,0.0265380790336012,0.0265380790336012,0.0286108800590324,0.0286108800590324,0.0272523771649906,0.0170735030495236,0.0114901320923607,0.0129516344716922,0.0173853421710112,0.0173670077960554,0.0452689100926654,0.034621250496426,0.0132412289704146,0.0129516344716922
"18",0.0114901320923607,0.0114901320923607,0.0114901320923607,0.0129516344716922,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0143582897597363,0.0143582897597363,0.0170735030495236,0.0170735030495236,0.0170735030495236,0.0272523771649906,0.0574048247610414,0,0.0574048247610414,0.0574048247610414,0.0110556813421049,0.0129516344716922,0.0110556813421049,0.0452689100926654,0.0169057595336625,0.0169057595336625,0.034621250496426,0.0208513926654921,0.0208513926654921,0.0132412289704146,0.0173853421710112,0.0205179638028271,0.0205179638028271,0.0205179638028271,0.0153772346710188,0.0265380790336012,0.0265380790336012,0.0286108800590324,0.0286108800590324,0.0272523771649906,0.0170735030495236,0.0114901320923607,0.0129516344716922,0.0173853421710112,0.0173670077960554,0.0452689100926654,0.034621250496426,0.0132412289704146,0.0129516344716922
"19",0.0114901320923607,0.0114901320923607,0.0114901320923607,0.0129516344716922,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0143582897597363,0.0143582897597363,0.0170735030495236,0.0170735030495236,0.0170735030495236,0.0272523771649906,0.0574048247610414,0.0574048247610414,0,0.0574048247610414,0.0110556813421049,0.0129516344716922,0.0110556813421049,0.0452689100926654,0.0169057595336625,0.0169057595336625,0.034621250496426,0.0208513926654921,0.0208513926654921,0.0132412289704146,0.0173853421710112,0.0205179638028271,0.0205179638028271,0.0205179638028271,0.0153772346710188,0.0265380790336012,0.0265380790336012,0.0286108800590324,0.0286108800590324,0.0272523771649906,0.0170735030495236,0.0114901320923607,0.0129516344716922,0.0173853421710112,0.0173670077960554,0.0452689100926654,0.034621250496426,0.0132412289704146,0.0129516344716922
"20",0.0114901320923607,0.0114901320923607,0.0114901320923607,0.0129516344716922,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0169369466233709,0.0143582897597363,0.0143582897597363,0.0170735030495236,0.0170735030495236,0.0170735030495236,0.0272523771649906,0.0574048247610414,0.0574048247610414,0.0574048247610414,0,0.0110556813421049,0.0129516344716922,0.0110556813421049,0.0452689100926654,0.0169057595336625,0.0169057595336625,0.034621250496426,0.0208513926654921,0.0208513926654921,0.0132412289704146,0.0173853421710112,0.0205179638028271,0.0205179638028271,0.0205179638028271,0.0153772346710188,0.0265380790336012,0.0265380790336012,0.0286108800590324,0.0286108800590324,0.0272523771649906,0.0170735030495236,0.0114901320923607,0.0129516344716922,0.0173853421710112,0.0173670077960554,0.0452689100926654,0.034621250496426,0.0132412289704146,0.0129516344716922
"21",0.0709687876208118,0.0709687876208118,0.0709687876208118,0.0487780063985557,0.0209711672962714,0.0209711672962714,0.0209711672962714,0.0209711672962714,0.0209711672962714,0.0209711672962714,0.0165647395513211,0.0165647395513211,0.0129935159227777,0.0129935159227777,0.0129935159227777,0.0108699891997351,0.0106397836563382,0.0106397836563382,0.0106397836563382,0.0106397836563382,0,0.0487780063985557,0.0596487175450583,0.00954252556920543,0.012162183057736,0.012162183057736,0.00980258587857855,0.0112708076751003,0.0112708076751003,0.0122951025519671,0.0118799587753139,0.00855667259760394,0.00855667259760394,0.00855667259760394,0.00678057846539675,0.0139005191034732,0.0139005191034732,0.00991530298155405,0.00991530298155405,0.0108699891997351,0.0129935159227777,0.0709687876208118,0.0487780063985557,0.0118799587753139,0.0079599309604595,0.00954252556920543,0.00980258587857855,0.0122951025519671,0.0487780063985557
"22",0.0341143146848978,0.0341143146848978,0.0341143146848978,0.0552167032431651,0.0383302669979407,0.0383302669979407,0.0383302669979407,0.0383302669979407,0.0383302669979407,0.0383302669979407,0.0173588901118497,0.0173588901118497,0.0146130043111624,0.0146130043111624,0.0146130043111624,0.0115268444353674,0.0134648804355878,0.0134648804355878,0.0134648804355878,0.0134648804355878,0.0526932133790268,0,0.0526932133790268,0.0119968320114703,0.0140759836103852,0.0140759836103852,0.0113175251245695,0.0140277677656625,0.0140277677656625,0.0134946973136579,0.0141926594382487,0.0100813812664459,0.0100813812664459,0.0100813812664459,0.00790642838907817,0.0193881533639076,0.0193881533639076,0.0124977056021383,0.0124977056021383,0.0115268444353674,0.0146130043111624,0.0341143146848978,0.0552167032431651,0.0141926594382487,0.00921810857307887,0.0119968320114703,0.0113175251245695,0.0134946973136579,0.0552167032431651
"23",0.0709687876208118,0.0709687876208118,0.0709687876208118,0.0487780063985557,0.0209711672962714,0.0209711672962714,0.0209711672962714,0.0209711672962714,0.0209711672962714,0.0209711672962714,0.0165647395513211,0.0165647395513211,0.0129935159227777,0.0129935159227777,0.0129935159227777,0.0108699891997351,0.0106397836563382,0.0106397836563382,0.0106397836563382,0.0106397836563382,0.0596487175450583,0.0487780063985557,0,0.00954252556920543,0.012162183057736,0.012162183057736,0.00980258587857855,0.0112708076751003,0.0112708076751003,0.0122951025519671,0.0118799587753139,0.00855667259760394,0.00855667259760394,0.00855667259760394,0.00678057846539675,0.0139005191034732,0.0139005191034732,0.00991530298155405,0.00991530298155405,0.0108699891997351,0.0129935159227777,0.0709687876208118,0.0487780063985557,0.0118799587753139,0.0079599309604595,0.00954252556920543,0.00980258587857855,0.0122951025519671,0.0487780063985557
"24",0.0112486582130116,0.0112486582130116,0.0112486582130116,0.0125455440990537,0.0170738465243745,0.0170738465243745,0.0170738465243745,0.0170738465243745,0.0170738465243745,0.0170738465243745,0.0113781998676127,0.0113781998676127,0.0126845283157633,0.0126845283157633,0.0126845283157633,0.0190702315110485,0.0492153847402623,0.0492153847402623,0.0492153847402623,0.0492153847402623,0.0107799536524422,0.0125455440990537,0.0107799536524422,0,0.0208260365015854,0.0208260365015854,0.0222994182651507,0.0323769952786767,0.0323769952786767,0.0101255828323316,0.022694898958091,0.0294915592340347,0.0294915592340347,0.0294915592340347,0.0206584779201933,0.0333622475672234,0.0333622475672234,0.0704467737139999,0.0704467737139999,0.0190702315110485,0.0126845283157633,0.0112486582130116,0.0125455440990537,0.022694898958091,0.0224656277248752,0.0528016567320845,0.0222994182651507,0.0101255828323316,0.0125455440990537
"25",0.00790195495696656,0.00790195495696656,0.00790195495696656,0.00768029366055094,0.00899685299020832,0.00899685299020832,0.00899685299020832,0.00899685299020832,0.00899685299020832,0.00899685299020832,0.00652109076609382,0.00652109076609382,0.00615098629688405,0.00615098629688405,0.00615098629688405,0.00840730636508592,0.00958984710341487,0.00958984710341487,0.00958984710341487,0.00958984710341487,0.00716871387564247,0.00768029366055094,0.00716871387564247,0.0108663271180615,0,0.101197876568504,0.00867761816784722,0.0222288162610198,0.0222288162610198,0.00522490024130813,0.0574237985055317,0.0162427370929848,0.0162427370929848,0.0162427370929848,0.0132799771527111,0.0117305717284869,0.0117305717284869,0.0132774748872495,0.0132774748872495,0.00840730636508592,0.00615098629688405,0.00790195495696656,0.00768029366055094,0.0574237985055317,0.0149935943576209,0.0108663271180615,0.00867761816784722,0.00522490024130813,0.00768029366055094
"26",0.00790195495696656,0.00790195495696656,0.00790195495696656,0.00768029366055094,0.00899685299020832,0.00899685299020832,0.00899685299020832,0.00899685299020832,0.00899685299020832,0.00899685299020832,0.00652109076609382,0.00652109076609382,0.00615098629688405,0.00615098629688405,0.00615098629688405,0.00840730636508592,0.00958984710341487,0.00958984710341487,0.00958984710341487,0.00958984710341487,0.00716871387564247,0.00768029366055094,0.00716871387564247,0.0108663271180615,0.101197876568504,0,0.00867761816784722,0.0222288162610198,0.0222288162610198,0.00522490024130813,0.0574237985055317,0.0162427370929848,0.0162427370929848,0.0162427370929848,0.0132799771527111,0.0117305717284869,0.0117305717284869,0.0132774748872495,0.0132774748872495,0.00840730636508592,0.00615098629688405,0.00790195495696656,0.00768029366055094,0.0574237985055317,0.0149935943576209,0.0108663271180615,0.00867761816784722,0.00522490024130813,0.00768029366055094
"27",0.00913868237395651,0.00913868237395651,0.00913868237395651,0.00905310585702468,0.0110694085380002,0.0110694085380002,0.0110694085380002,0.0110694085380002,0.0110694085380002,0.0110694085380002,0.0161452361105946,0.0161452361105946,0.0210384101984662,0.0210384101984662,0.0210384101984662,0.0965027110174219,0.0287916665468158,0.0287916665468158,0.0287916665468158,0.0287916665468158,0.0084706634021214,0.00905310585702468,0.0084706634021214,0.0170575534589192,0.0127217716027636,0.0127217716027636,0,0.0127227311865182,0.0127227311865182,0.0152175377935213,0.0122557917579527,0.0125170414030468,0.0125170414030468,0.0125170414030468,0.00979950066933101,0.0140222657434415,0.0140222657434415,0.0140416139841205,0.0140416139841205,0.0965027110174219,0.0210384101984662,0.00913868237395651,0.00905310585702468,0.0122557917579527,0.011389116051049,0.0170575534589192,0.0690278492397743,0.0152175377935213,0.00905310585702468
"28",0.0108894626580384,0.0108894626580384,0.0108894626580384,0.0119390047878148,0.0160781952937468,0.0160781952937468,0.0160781952937468,0.0160781952937468,0.0160781952937468,0.0160781952937468,0.00883059308889663,0.00883059308889663,0.00887862192705541,0.00887862192705541,0.00887862192705541,0.0125812846480081,0.0184498376168417,0.0184498376168417,0.0184498376168417,0.0184498376168417,0.0103625165117713,0.0119390047878148,0.0103625165117713,0.0263507619183973,0.0346734312918879,0.0346734312918879,0.0135367303825573,0,0.0648770231394124,0.00727221087178549,0.0505038281755521,0.0278622693486194,0.0278622693486194,0.0278622693486194,0.019921930368042,0.0285042661102826,0.0285042661102826,0.0440170954544787,0.0440170954544787,0.0125812846480081,0.00887862192705541,0.0108894626580384,0.0119390047878148,0.0505038281755521,0.0218756228451425,0.0263507619183973,0.0135367303825573,0.00727221087178549,0.0119390047878148
"29",0.0108894626580384,0.0108894626580384,0.0108894626580384,0.0119390047878148,0.0160781952937468,0.0160781952937468,0.0160781952937468,0.0160781952937468,0.0160781952937468,0.0160781952937468,0.00883059308889663,0.00883059308889663,0.00887862192705541,0.00887862192705541,0.00887862192705541,0.0125812846480081,0.0184498376168417,0.0184498376168417,0.0184498376168417,0.0184498376168417,0.0103625165117713,0.0119390047878148,0.0103625165117713,0.0263507619183973,0.0346734312918879,0.0346734312918879,0.0135367303825573,0.0648770231394124,0,0.00727221087178549,0.0505038281755521,0.0278622693486194,0.0278622693486194,0.0278622693486194,0.019921930368042,0.0285042661102826,0.0285042661102826,0.0440170954544787,0.0440170954544787,0.0125812846480081,0.00887862192705541,0.0108894626580384,0.0119390047878148,0.0505038281755521,0.0218756228451425,0.0263507619183973,0.0135367303825573,0.00727221087178549,0.0119390047878148
"30",0.0151640965214003,0.0151640965214003,0.0151640965214003,0.0148451951184742,0.0138444398388134,0.0138444398388134,0.0138444398388134,0.0138444398388134,0.0138444398388134,0.0138444398388134,0.0964889205009962,0.0964889205009962,0.101132979757415,0.101132979757415,0.101132979757415,0.0241713900713454,0.0151435947875172,0.0151435947875172,0.0151435947875172,0.0151435947875172,0.014611188895027,0.0148451951184742,0.014611188895027,0.0106517231308799,0.0105342032111781,0.0105342032111781,0.020927676825059,0.00939960637188861,0.00939960637188861,0,0.0100234309769089,0.009262020100693,0.009262020100693,0.009262020100693,0.00738523024694415,0.0105165665863288,0.0105165665863288,0.00954383428983462,0.00954383428983462,0.0241713900713454,0.101132979757415,0.0151640965214003,0.0148451951184742,0.0100234309769089,0.00869254289777664,0.0106517231308799,0.020927676825059,0.0501935266581507,0.0148451951184742
"31",0.0092683749489605,0.0092683749489605,0.0092683749489605,0.00950160949239671,0.0117864320537475,0.0117864320537475,0.0117864320537475,0.0117864320537475,0.0117864320537475,0.0117864320537475,0.00758744676547134,0.00758744676547134,0.00709230678364333,0.00709230678364333,0.00709230678364333,0.00981001750490778,0.0121002560572166,0.0121002560572166,0.0121002560572166,0.0121002560572166,0.00859169728128631,0.00950160949239671,0.00859169728128631,0.0145291004160707,0.0704573393918433,0.0704573393918433,0.0102571956015534,0.0397263015978274,0.0397263015978274,0.00609996070464249,0,0.0192717735233757,0.0192717735233757,0.0192717735233757,0.0150137735399035,0.0167303543482927,0.0167303543482927,0.0189573557144881,0.0189573557144881,0.00981001750490778,0.00709230678364333,0.0092683749489605,0.00950160949239671,0.0824778017934946,0.0173164070173757,0.0145291004160707,0.0102571956015534,0.00609996070464249,0.00950160949239671
